ID	SYMBOL	CHROMOSOME	START	STOP	BIOTYPE
ENSG00000207698	MIR32	9	109046229	109046298	gene
ENSG00000264661	MIR3200	22	30731557	30731641	gene
ENSG00000266508	MIR3201	22	48274364	48274415	gene
ENSG00000265176	MIR3202-1	X	153981097	153981177	gene
ENSG00000283694	MIR3202-2	X	153981098	153981176	gene
ENSG00000208037	MIR320A	8	22244962	22245043	gene
ENSG00000211543	MIR320B1	1	116671749	116671827	gene
ENSG00000221406	MIR320B2	1	224257004	224257141	gene
ENSG00000221493	MIR320C1	18	21683510	21683597	gene
ENSG00000212051	MIR320C2	18	24321686	24321735	gene
ENSG00000211491	MIR320D1	13	40727828	40727875	gene
ENSG00000221081	MIR320D2	X	140926172	140926219	gene
ENSG00000211513	MIR320E	19	46709293	46709345	gene
ENSG00000199069	MIR323A	14	101025732	101025817	gene
ENSG00000208004	MIR323B	14	101056219	101056300	gene
ENSG00000199053	MIR324	17	7223297	7223379	gene
ENSG00000207995	MIR325	X	77005404	77005501	gene
ENSG00000280870	MIR325HG	X	76656866	77014532	gene
ENSG00000199090	MIR326	11	75335092	75335186	gene
ENSG00000207948	MIR328	16	67202321	67202395	gene
ENSG00000207761	MIR329-1	14	101026785	101026864	gene
ENSG00000207762	MIR329-2	14	101027100	101027183	gene
ENSG00000284544	MIR330	19	45638994	45639087	gene
ENSG00000199172	MIR331	12	95308420	95308513	gene
ENSG00000199043	MIR335	7	130496111	130496204	gene
ENSG00000199151	MIR337	14	100874493	100874585	gene
ENSG00000283604	MIR338	17	81125883	81125949	gene
ENSG00000199023	MIR339	7	1022933	1023026	gene
ENSG00000207932	MIR33A	22	41900944	41901012	gene
ENSG00000207839	MIR33B	17	17813836	17813931	gene
ENSG00000198995	MIR340	5	180015303	180015397	gene
ENSG00000199082	MIR342	14	100109655	100109753	gene
ENSG00000198984	MIR345	14	100307859	100307956	gene
ENSG00000199104	MIR346	10	86264694	86264788	gene
ENSG00000284357	MIR34A	1	9151668	9151777	gene
ENSG00000228526	MIR34AHG	1	9148011	9198906	gene
ENSG00000207811	MIR34B	11	111512938	111513021	gene
ENSG00000207562	MIR34C	11	111513439	111513515	gene
ENSG00000283484	MIR3529	15	88611847	88611924	gene
ENSG00000207778	MIR3591	18	58451080	58451152	gene
ENSG00000284154	MIR3605	1	33332393	33332492	gene
ENSG00000284180	MIR3606	2	188995630	188995692	gene
ENSG00000266019	MIR3609	7	98881650	98881729	gene
ENSG00000199051	MIR361	X	85903636	85903707	gene
ENSG00000283956	MIR3610	8	116874728	116874800	gene
ENSG00000266228	MIR3611	10	35079598	35079680	gene
ENSG00000265635	MIR3612	12	128294092	128294178	gene
ENSG00000264864	MIR3613	13	49996415	49996501	gene
ENSG00000284542	MIR3614	17	56891270	56891355	gene
ENSG00000284186	MIR3615	17	74748613	74748699	gene
ENSG00000264901	MIR3616	20	47166967	47167058	gene
ENSG00000266071	MIR3617	20	45705102	45705180	gene
ENSG00000284140	MIR3618	22	20085746	20085833	gene
ENSG00000266533	MIR3619	22	46091044	46091126	gene
ENSG00000208015	MIR362	X	50008964	50009028	gene
ENSG00000284163	MIR3620	1	228097263	228097341	gene
ENSG00000263697	MIR3621	9	137169186	137169270	gene
ENSG00000284351	MIR3622A	8	27701677	27701759	gene
ENSG00000265075	MIR3622B	8	27701673	27701767	gene
ENSG00000284499	MIR363	X	134169378	134169452	gene
ENSG00000266151	MIR3646	20	44408120	44408203	gene
ENSG00000275708	MIR3648-1	21	8208473	8208652	gene
ENSG00000264462	MIR3648-2	21	8986999	8987178	gene
ENSG00000266043	MIR3649	12	1660315	1660380	gene
ENSG00000265304	MIR3650	5	38557502	38557561	gene
ENSG00000281156	MIR3651	9	92292458	92292547	gene
ENSG00000284503	MIR3652	12	103930425	103930555	gene
ENSG00000284135	MIR3654	7	133034860	133034915	gene
ENSG00000284325	MIR3655	5	140647844	140647926	gene
ENSG00000266370	MIR3657	12	112037599	112037715	gene
ENSG00000283936	MIR3658	1	165907921	165907976	gene
ENSG00000265596	MIR3659	1	38089231	38089329	gene
ENSG00000224592	MIR3659HG	1	38047314	38119025	gene
ENSG00000199130	MIR365A	16	14309285	14309371	gene
ENSG00000283978	MIR365B	17	31575411	31575521	gene
ENSG00000264342	MIR3660	5	90016621	90016720	gene
ENSG00000266751	MIR3661	5	134225757	134225852	gene
ENSG00000283409	MIR3662	6	134979338	134979432	gene
ENSG00000266782	MIR3663	10	117167678	117167774	gene
ENSG00000234474	MIR3663HG	10	117144564	117169108	gene
ENSG00000263744	MIR3664	11	70872270	70872368	gene
ENSG00000266325	MIR3665	13	77698012	77698116	gene
ENSG00000272230	MIR3666	7	114653345	114653455	gene
ENSG00000264139	MIR3667	22	49543393	49543466	gene
ENSG00000263514	MIR3668	6	140205252	140205326	gene
ENSG00000199169	MIR367	4	112647874	112647941	gene
ENSG00000263918	MIR3670-1	16	14907717	14907781	gene
ENSG00000264722	MIR3670-2	16	16306370	16306434	gene
ENSG00000265776	MIR3670-3	16	18405698	18405762	gene
ENSG00000274025	MIR3670-4	16	18488301	18488365	gene
ENSG00000265996	MIR3671	1	65057755	65057842	gene
ENSG00000265456	MIR3672	X	121370972	121371053	gene
ENSG00000283858	MIR3674	8	1801125	1801192	gene
ENSG00000263811	MIR3675	1	16858949	16859021	gene
ENSG00000266643	MIR3677	16	2270713	2270772	gene
ENSG00000264511	MIR3678	17	75406069	75406162	gene
ENSG00000263813	MIR3679	2	134127125	134127192	gene
ENSG00000265462	MIR3680-1	16	21506049	21506135	gene
ENSG00000266758	MIR3680-2	16	29599179	29599265	gene
ENSG00000264089	MIR3681	2	12199130	12199201	gene
ENSG00000224184	MIR3681HG	2	11833926	12702913	gene
ENSG00000265452	MIR3682	2	53849122	53849205	gene
ENSG00000266287	MIR3683	7	7066964	7067045	gene
ENSG00000265213	MIR3684	4	98997387	98997460	gene
ENSG00000265917	MIR3685	12	95309923	95309984	gene
ENSG00000263763	MIR3686	8	129484057	129484142	gene
ENSG00000264105	MIR3688-1	4	159128802	159128894	gene
ENSG00000283379	MIR3688-2	4	159128805	159128891	gene
ENSG00000265872	MIR3689A	9	134849487	134849564	gene
ENSG00000264163	MIR3689B	9	134850125	134850272	gene
ENSG00000264744	MIR3689C	9	134849298	134849369	gene
ENSG00000265848	MIR3689D1	9	134849609	134849682	gene
ENSG00000264136	MIR3689D2	9	134850277	134850356	gene
ENSG00000266827	MIR3689E	9	134850570	134850641	gene
ENSG00000266514	MIR3689F	9	134850742	134850807	gene
ENSG00000199025	MIR369	14	101065598	101065667	gene
ENSG00000265658	MIR3690	X	1293918	1293992	gene
ENSG00000265083	MIR3691	6	5148233	5148322	gene
ENSG00000266617	MIR3692	6	157529132	157529200	gene
ENSG00000199005	MIR370	14	100911139	100911213	gene
ENSG00000266449	MIR3713	15	76586647	76586691	gene
ENSG00000283885	MIR3714	3	16933196	16933260	gene
ENSG00000199031	MIR371A	19	53787675	53787741	gene
ENSG00000284568	MIR371B	19	53787677	53787742	gene
ENSG00000199095	MIR372	19	53787890	53787956	gene
ENSG00000199143	MIR373	19	53788705	53788773	gene
ENSG00000199168	MIR374A	X	74287286	74287357	gene
ENSG00000212027	MIR374B	X	74218547	74218618	gene
ENSG00000283534	MIR374C	X	74218549	74218618	gene
ENSG00000198973	MIR375	2	219001645	219001708	gene
ENSG00000283588	MIR376A1	14	101040782	101040849	gene
ENSG00000283561	MIR376A2	14	101040069	101040148	gene
ENSG00000283556	MIR376B	14	101040436	101040535	gene
ENSG00000283279	MIR376C	14	101039690	101039755	gene
ENSG00000199015	MIR377	14	101062050	101062118	gene
ENSG00000199047	MIR378A	5	149732825	149732890	gene
ENSG00000264534	MIR378B	3	10330229	10330285	gene
ENSG00000264803	MIR378C	10	130962588	130962668	gene
ENSG00000263631	MIR378D1	4	5923275	5923328	gene
ENSG00000284288	MIR378D2	8	93916022	93916119	gene
ENSG00000264448	MIR378D2HG	8	93915734	93916682	gene
ENSG00000263831	MIR378E	5	170028488	170028566	gene
ENSG00000264926	MIR378F	1	23929070	23929147	gene
ENSG00000263526	MIR378G	1	94745860	94745900	gene
ENSG00000263361	MIR378H	5	154829458	154829540	gene
ENSG00000283829	MIR378I	22	41923222	41923297	gene
ENSG00000274620	MIR378J	17	37614931	37615039	gene
ENSG00000199088	MIR379	14	101022066	101022132	gene
ENSG00000198982	MIR380	14	101025017	101025077	gene
ENSG00000199020	MIR381	14	101045920	101045994	gene
ENSG00000258861	MIR381HG	14	101045157	101051795	gene
ENSG00000283170	MIR382	14	101054306	101054381	gene
ENSG00000199127	MIR383	8	14853438	14853510	gene
ENSG00000283242	MIR384	X	76919273	76919360	gene
ENSG00000265810	MIR3907	7	151433489	151433639	gene
ENSG00000266655	MIR3908	12	123536409	123536534	gene
ENSG00000266320	MIR3909	22	35335640	35335758	gene
ENSG00000266855	MIR3910-1	9	91636251	91636361	gene
ENSG00000283351	MIR3910-2	9	91636264	91636345	gene
ENSG00000283874	MIR3911	9	127690687	127690795	gene
ENSG00000264249	MIR3912	5	171386656	171386760	gene
ENSG00000264405	MIR3913-1	12	69584722	69584823	gene
ENSG00000283677	MIR3913-2	12	69584723	69584822	gene
ENSG00000265878	MIR3914-1	7	71307672	71307770	gene
ENSG00000283278	MIR3914-2	7	71307674	71307768	gene
ENSG00000263600	MIR3915	X	32583656	32583752	gene
ENSG00000283881	MIR3916	1	247201967	247202060	gene
ENSG00000283938	MIR3917	1	25906362	25906454	gene
ENSG00000265558	MIR3918	6	158764661	158764753	gene
ENSG00000263634	MIR3919	3	159282646	159282734	gene
ENSG00000263885	MIR3920	11	101519820	101519905	gene
ENSG00000264897	MIR3921	3	99964314	99964398	gene
ENSG00000264295	MIR3922	12	104591633	104591716	gene
ENSG00000265193	MIR3923	3	79507887	79507969	gene
ENSG00000264747	MIR3924	10	57304479	57304559	gene
ENSG00000263894	MIR3925	6	36622436	36622512	gene
ENSG00000266206	MIR3926-1	8	12727232	12727304	gene
ENSG00000283523	MIR3926-2	8	12727237	12727299	gene
ENSG00000263861	MIR3927	9	109511475	109511545	gene
ENSG00000264141	MIR3928	22	31160062	31160119	gene
ENSG00000265641	MIR3929	18	35934088	35934142	gene
ENSG00000266509	MIR3934	6	33698128	33698234	gene
ENSG00000265281	MIR3935	16	56245520	56245623	gene
ENSG00000263597	MIR3936	5	132365490	132365599	gene
ENSG00000233006	MIR3936HG	5	132311285	132370170	gene
ENSG00000263730	MIR3937	X	39661216	39661321	gene
ENSG00000264013	MIR3938	3	55852492	55852594	gene
ENSG00000265828	MIR3939	6	166997807	166997912	gene
ENSG00000284159	MIR3940	19	6416410	6416511	gene
ENSG00000265442	MIR3941	10	122416965	122417067	gene
ENSG00000265102	MIR3942	15	35372256	35372364	gene
ENSG00000264069	MIR3943	7	43150895	43150994	gene
ENSG00000265395	MIR3944	10	133371556	133371663	gene
ENSG00000266698	MIR3945	4	184851013	184851110	gene
ENSG00000251230	MIR3945HG	4	184844554	184855751	gene
ENSG00000283863	MIR3960	9	127785833	127785923	gene
ENSG00000266634	MIR3972	1	17277889	17277975	gene
ENSG00000263389	MIR3973	11	36010098	36010204	gene
ENSG00000283665	MIR3974	12	17673299	17673394	gene
ENSG00000283514	MIR3975	18	35591737	35591806	gene
ENSG00000272380	MIR3976	18	5840695	5840833	gene
ENSG00000261738	MIR3976HG	18	5721812	5876328	gene
ENSG00000283359	MIR3977	5	82840155	82840224	gene
ENSG00000265584	MIR3978	X	110082118	110082218	gene
ENSG00000199107	MIR409	14	101065300	101065378	gene
ENSG00000199092	MIR410	14	101065912	101065991	gene
ENSG00000199109	MIR411	14	101023325	101023420	gene
ENSG00000199012	MIR412	14	101065447	101065537	gene
ENSG00000202566	MIR421	X	74218377	74218461	gene
ENSG00000199156	MIR422A	15	63870930	63871019	gene
ENSG00000283935	MIR423	17	30117079	30117172	gene
ENSG00000284231	MIR424	X	134546614	134546711	gene
ENSG00000199032	MIR425	3	49020148	49020234	gene
ENSG00000283572	MIR4251	1	3127975	3128035	gene
ENSG00000265392	MIR4252	1	6429834	6429896	gene
ENSG00000264014	MIR4253	1	22863159	22863226	gene
ENSG00000266580	MIR4254	1	31758660	31758735	gene
ENSG00000264698	MIR4255	1	37161563	37161634	gene
ENSG00000283296	MIR4256	1	112461770	112461833	gene
ENSG00000264553	MIR4257	1	150551929	150552014	gene
ENSG00000264349	MIR4258	1	154975693	154975783	gene
ENSG00000266458	MIR4259	1	159899979	159900079	gene
ENSG00000283876	MIR4260	1	209623444	209623510	gene
ENSG00000265418	MIR4261	2	10192614	10192671	gene
ENSG00000265172	MIR4262	2	11836933	11836986	gene
ENSG00000265321	MIR4263	2	27996367	27996449	gene
ENSG00000266436	MIR4264	2	79649294	79649359	gene
ENSG00000264934	MIR4265	2	109141490	109141588	gene
ENSG00000265965	MIR4266	2	109313571	109313625	gene
ENSG00000265682	MIR4267	2	110069961	110070042	gene
ENSG00000266518	MIR4268	2	219906502	219906565	gene
ENSG00000265215	MIR4269	2	239305462	239305545	gene
ENSG00000263573	MIR4270	3	15496239	15496308	gene
ENSG00000264633	MIR4271	3	49274120	49274186	gene
ENSG00000283298	MIR4272	3	67225464	67225527	gene
ENSG00000266396	MIR4273	3	75738280	75738363	gene
ENSG00000266690	MIR4274	4	7460028	7460118	gene
ENSG00000283275	MIR4275	4	28819582	28819668	gene
ENSG00000265846	MIR4276	4	174423795	174423864	gene
ENSG00000263746	MIR4277	5	1708785	1708868	gene
ENSG00000283420	MIR4278	5	6827853	6827921	gene
ENSG00000266243	MIR4279	5	31936102	31936159	gene
ENSG00000265919	MIR4280	5	87114879	87114954	gene
ENSG00000233828	MIR4280HG	5	87048858	87138397	gene
ENSG00000266329	MIR4281	5	176629439	176629500	gene
ENSG00000266180	MIR4282	6	72967687	72967753	gene
ENSG00000264426	MIR4283-1	7	56955785	56955864	gene
ENSG00000265214	MIR4283-2	7	63621090	63621169	gene
ENSG00000265724	MIR4284	7	73711317	73711397	gene
ENSG00000264675	MIR4285	7	102293103	102293187	gene
ENSG00000263762	MIR4286	8	10666978	10667070	gene
ENSG00000265847	MIR4287	8	27886039	27886116	gene
ENSG00000265251	MIR4288	8	28505116	28505182	gene
ENSG00000265873	MIR4289	9	88745836	88745905	gene
ENSG00000198976	MIR429	1	1169005	1169087	gene
ENSG00000263967	MIR4290	9	90023441	90023535	gene
ENSG00000227555	MIR4290HG	9	90020654	90041499	gene
ENSG00000265347	MIR4291	9	93819357	93819421	gene
ENSG00000265806	MIR4292	9	136830957	136831023	gene
ENSG00000266321	MIR4293	10	14383200	14383277	gene
ENSG00000264800	MIR4294	10	48985512	48985587	gene
ENSG00000264763	MIR4295	10	112634170	112634254	gene
ENSG00000264572	MIR4296	10	125032783	125032870	gene
ENSG00000266676	MIR4297	10	129843299	129843374	gene
ENSG00000264493	MIR4298	11	1859464	1859536	gene
ENSG00000266645	MIR4299	11	11656651	11656722	gene
ENSG00000264110	MIR4300	11	81890741	81890836	gene
ENSG00000245832	MIR4300HG	11	81821272	82718299	gene
ENSG00000265140	MIR4301	11	113450023	113450088	gene
ENSG00000283603	MIR4302	12	25874020	25874079	gene
ENSG00000263890	MIR4303	12	97995383	97995448	gene
ENSG00000265526	MIR4304	12	123010667	123010728	gene
ENSG00000264171	MIR4305	13	39664034	39664135	gene
ENSG00000263615	MIR4306	13	99643059	99643149	gene
ENSG00000265165	MIR4307	14	26908642	26908725	gene
ENSG00000257612	MIR4307HG	14	26873092	26918594	gene
ENSG00000265432	MIR4308	14	54878113	54878193	gene
ENSG00000266015	MIR4309	14	102539644	102539726	gene
ENSG00000208001	MIR431	14	100881007	100881120	gene
ENSG00000264850	MIR4310	15	41866495	41866551	gene
ENSG00000263512	MIR4311	15	66040233	66040332	gene
ENSG00000265195	MIR4312	15	68801850	68801925	gene
ENSG00000284385	MIR4313	15	75762215	75762315	gene
ENSG00000264005	MIR4314	17	8088056	8088147	gene
ENSG00000284055	MIR4315-1	17	45475363	45475435	gene
ENSG00000284172	MIR4315-2	17	64822030	64822102	gene
ENSG00000264060	MIR4316	17	77396984	77397054	gene
ENSG00000283532	MIR4317	18	6374361	6374425	gene
ENSG00000266530	MIR4318	18	37657135	37657215	gene
ENSG00000265957	MIR4319	18	44970082	44970166	gene
ENSG00000272458	MIR432	14	100884483	100884576	gene
ENSG00000283343	MIR4320	18	50126499	50126563	gene
ENSG00000284272	MIR4321	19	2250639	2250718	gene
ENSG00000264266	MIR4322	19	10230413	10230485	gene
ENSG00000266226	MIR4323	19	42133445	42133513	gene
ENSG00000265407	MIR4324	19	49308797	49308868	gene
ENSG00000266666	MIR4325	20	57321502	57321591	gene
ENSG00000266104	MIR4326	20	63286808	63286866	gene
ENSG00000265007	MIR4327	21	30375294	30375378	gene
ENSG00000283622	MIR4328	X	78901194	78901249	gene
ENSG00000283775	MIR4329	X	112780718	112780788	gene
ENSG00000207569	MIR433	14	100881886	100881978	gene
ENSG00000265789	MIR4330	X	151168222	151168326	gene
ENSG00000266564	MIR4418	1	22266239	22266300	gene
ENSG00000264773	MIR4420	1	30739156	30739232	gene
ENSG00000265538	MIR4421	1	51059837	51059905	gene
ENSG00000265822	MIR4422	1	55225641	55225723	gene
ENSG00000231090	MIR4422HG	1	55217645	55324691	gene
ENSG00000266110	MIR4423	1	85133794	85133873	gene
ENSG00000266417	MIR4424	1	178677749	178677834	gene
ENSG00000264371	MIR4425	1	25023503	25023586	gene
ENSG00000283795	MIR4426	1	192716328	192716390	gene
ENSG00000265744	MIR4427	1	233624152	233624219	gene
ENSG00000266262	MIR4428	1	237471119	237471191	gene
ENSG00000264010	MIR4429	2	11540605	11540677	gene
ENSG00000283591	MIR4430	2	33418516	33418564	gene
ENSG00000264975	MIR4431	2	52702522	52702615	gene
ENSG00000266078	MIR4432	2	60387362	60387445	gene
ENSG00000228590	MIR4432HG	2	60336446	60439828	gene
ENSG00000283222	MIR4433A	2	64340759	64340839	gene
ENSG00000264297	MIR4433B	2	64340747	64340848	gene
ENSG00000283204	MIR4434	2	64525513	64525565	gene
ENSG00000265507	MIR4435-1	2	87629755	87629834	gene
ENSG00000266139	MIR4435-2	2	111321013	111321086	gene
ENSG00000172965	MIR4435-2HG	2	111006015	111523376	gene
ENSG00000265510	MIR4436A	2	88812370	88812454	gene
ENSG00000264979	MIR4436B1	2	110086433	110086523	gene
ENSG00000263881	MIR4436B2	2	110284853	110284943	gene
ENSG00000266705	MIR4437	2	181305593	181305652	gene
ENSG00000265734	MIR4438	2	213758067	213758159	gene
ENSG00000263828	MIR4439	2	225010461	225010540	gene
ENSG00000266109	MIR4440	2	239068817	239068914	gene
ENSG00000264810	MIR4441	2	239085827	239085926	gene
ENSG00000283971	MIR4442	3	25664873	25664939	gene
ENSG00000265483	MIR4443	3	48196564	48196616	gene
ENSG00000284252	MIR4444-1	2	177212726	177212799	gene
ENSG00000266780	MIR4444-2	3	75214476	75214549	gene
ENSG00000265956	MIR4445	3	109602828	109602897	gene
ENSG00000265253	MIR4446	3	113594876	113594942	gene
ENSG00000265433	MIR4447	3	116850277	116850367	gene
ENSG00000263932	MIR4448	3	183886800	183886885	gene
ENSG00000264585	MIR4449	4	52712682	52712747	gene
ENSG00000263445	MIR4450	4	76573568	76573632	gene
ENSG00000266421	MIR4451	4	85722468	85722533	gene
ENSG00000266515	MIR4452	4	86542482	86542552	gene
ENSG00000283792	MIR4453	4	152536428	152536516	gene
ENSG00000268471	MIR4453HG	4	152536264	152539263	gene
ENSG00000283468	MIR4454	4	163093574	163093628	gene
ENSG00000263458	MIR4455	4	184938383	184938440	gene
ENSG00000264233	MIR4456	5	535840	535882	gene
ENSG00000263670	MIR4457	5	1309310	1309377	gene
ENSG00000284000	MIR4458	5	8460925	8460999	gene
ENSG00000247516	MIR4458HG	5	8450701	8486930	gene
ENSG00000265691	MIR4460	5	129397062	129397147	gene
ENSG00000263926	MIR4462	6	37555365	37555422	gene
ENSG00000263533	MIR4463	6	75428407	75428473	gene
ENSG00000266760	MIR4464	6	90312742	90312833	gene
ENSG00000264390	MIR4465	6	140683814	140683883	gene
ENSG00000271899	MIR4466	6	156779678	156779731	gene
ENSG00000284596	MIR4467	7	102471469	102471531	gene
ENSG00000284028	MIR4468	7	138123758	138123821	gene
ENSG00000284062	MIR4469	8	42896197	42896275	gene
ENSG00000264408	MIR4470	8	61714788	61714859	gene
ENSG00000265599	MIR4471	8	100382763	100382845	gene
ENSG00000265247	MIR4472-1	8	142176339	142176418	gene
ENSG00000264037	MIR4472-2	12	116428252	116428318	gene
ENSG00000263790	MIR4473	9	20411148	20411238	gene
ENSG00000264941	MIR4474	9	20502265	20502342	gene
ENSG00000266255	MIR4475	9	36823539	36823599	gene
ENSG00000265368	MIR4476	9	36893462	36893531	gene
ENSG00000276029	MIR4477A	9	41233755	41233835	gene
ENSG00000266017	MIR4477B	9	63819574	63819654	gene
ENSG00000266583	MIR4478	9	122120082	122120167	gene
ENSG00000266507	MIR4479	9	136886733	136886803	gene
ENSG00000199001	MIR448	X	114823454	114823564	gene
ENSG00000263584	MIR4480	10	12578753	12578823	gene
ENSG00000283699	MIR4481	10	12653138	12653197	gene
ENSG00000266852	MIR4482	10	104268336	104268405	gene
ENSG00000283656	MIR4483	10	113777993	113778054	gene
ENSG00000265092	MIR4484	10	125819740	125819822	gene
ENSG00000283813	MIR4485	11	10508270	10508326	gene
ENSG00000265210	MIR4486	11	19575310	19575372	gene
ENSG00000264583	MIR4487	11	47400970	47401042	gene
ENSG00000266006	MIR4488	11	61508596	61508657	gene
ENSG00000265874	MIR4489	11	65649192	65649253	gene
ENSG00000266703	MIR4490	11	90555774	90555857	gene
ENSG00000264032	MIR4491	11	111347757	111347824	gene
ENSG00000264211	MIR4492	11	118910708	118910787	gene
ENSG00000265357	MIR4493	11	123381440	123381512	gene
ENSG00000264906	MIR4494	12	47364186	47364269	gene
ENSG00000265861	MIR4495	12	97939056	97939121	gene
ENSG00000284388	MIR4496	12	108635810	108635870	gene
ENSG00000263510	MIR4497	12	109833348	109833436	gene
ENSG00000266704	MIR4498	12	120155434	120155499	gene
ENSG00000263978	MIR4499	13	20433778	20433846	gene
ENSG00000198983	MIR449A	5	55170532	55170622	gene
ENSG00000207728	MIR449B	5	55170646	55170742	gene
ENSG00000251856	MIR449C	5	55172262	55172353	gene
ENSG00000266052	MIR4500	13	87618665	87618740	gene
ENSG00000228824	MIR4500HG	13	87427214	87674235	gene
ENSG00000283487	MIR4501	13	96427229	96427292	gene
ENSG00000265450	MIR4502	13	114273828	114273908	gene
ENSG00000266327	MIR4503	14	36952309	36952391	gene
ENSG00000264712	MIR4504	14	50299855	50299946	gene
ENSG00000264741	MIR4505	14	73758747	73758819	gene
